426,428,2,879444081
416,258,5,893213549
410,538,3,888626710
305,96,3,886324172
383,639,4,891193181
383,135,5,891193042
85,150,3,890255432
406,692,3,880131792
225,566,4,879540678
305,628,4,886324661
265,1197,2,875320542
160,169,4,876862077
308,235,3,887739800
106,274,3,883876146
233,506,5,877663337
300,456,4,875650267
26,300,4,891347537
200,515,5,884129381
311,185,2,884366617
5,427,3,875721167
329,197,4,891656429
105,270,5,889214245
329,705,3,891656347
1,179,3,875072370
460,275,3,882912261
403,148,5,879786351
425,678,1,878737593
21,453,2,874951797
464,289,4,878354626
56,151,4,892910207
460,20,4,882912469
378,49,3,880332480
324,123,4,880575714
320,92,5,884749306
366,559,5,888858078
331,1141,3,877196504
197,232,4,891410082
330,252,4,876544734
405,175,1,885546069
334,582,5,891547235
442,230,3,883390466
435,587,3,884132403
90,632,5,891384113
416,928,3,878879391
450,211,5,882373865
313,624,4,891030261
223,95,5,891550649
249,1012,3,879571998
383,272,3,891192158
469,855,4,879524302
90,474,5,891383599
466,181,4,890284857
128,193,3,879967249
198,173,4,884207492
347,403,5,881654386
203,475,3,880434318
319,307,4,879975504
422,448,4,879744085
311,306,4,884363791
416,288,5,893213796
255,831,4,883216902
437,479,5,880141335
213,502,5,878956263
271,239,3,885849419
326,136,4,879874933
339,675,4,891034810
63,258,3,875746809
222,772,2,878181906
92,122,3,875907535
145,452,3,882182762
303,222,3,879468414
275,50,4,876198296
21,263,1,874951040
299,19,1,877877434
38,681,5,892429065
425,690,1,890346866
104,1012,4,888465708
303,678,1,879544946
354,7,4,891216607
99,342,1,885678348
454,705,3,881959818
126,272,3,887853469
379,187,5,880525031
311,216,5,884364502
385,603,5,880869422
295,729,4,879518018
59,404,3,888205463
269,517,4,891449189
457,285,5,882393648
476,715,4,883364745
91,568,2,891439018
62,188,3,879373638
398,4,2,875723337
141,282,5,884585642
125,56,1,879454345
181,235,1,878963168
457,758,2,882551135
13,96,4,882140104
389,712,3,881384338
344,7,4,884814668
407,313,4,893076947
395,338,4,883762733
429,747,3,882386071
418,344,1,891282521
373,660,4,877105075
378,1523,2,880334067
307,83,5,877120874
234,285,4,891227771
389,50,5,879915780
435,171,5,884131967
87,789,3,879876610
328,620,3,885048861
391,510,5,877399066
408,300,3,889679857
403,181,4,879785916
271,756,2,885848218
7,216,4,891350900
139,740,2,879538254
389,558,4,879991242
190,354,4,891033606
257,269,3,879029516
409,429,5,881107817
402,32,3,876267235
201,435,4,884112201
407,173,5,875043948
412,117,4,879717177
92,153,4,875653605
326,208,3,879875534
474,480,5,887925186
246,420,3,884922272
276,591,3,874786632
69,123,4,882126125
218,173,3,877488316
186,79,5,879023460
13,559,1,882396913
233,483,5,876021170
380,414,2,885480046
138,187,5,879024043
88,308,4,891037396
474,68,3,887926804
405,142,1,885549004
405,559,5,885548330
69,235,3,882126048
385,81,3,879442028
233,828,4,875508169
131,276,5,883681723
116,346,4,886310197
476,792,4,883365019
478,143,5,889396797
429,282,3,882386983
268,195,4,875309719
373,778,5,877105529
328,748,3,885045245
407,69,4,875042569
303,720,2,879468375
358,382,2,891269913
286,411,2,876522133
216,221,4,881432501
474,736,3,887927509
328,326,4,885044607
402,96,5,876267234
265,323,3,875320112
279,1485,4,878262195
399,546,2,882341383
22,53,3,878888107
473,273,5,878157329
159,588,2,884027316
176,343,2,886047595
291,9,5,874805804
18,654,4,880130110
244,92,4,880602478
178,202,5,882826782
339,91,5,891034282
268,241,3,875310603
454,286,3,881958782
118,180,5,875385136
278,882,3,891295007
40,269,1,889041283
202,423,3,879727116
474,1014,3,887916567
450,1446,4,882812558
279,229,4,889326161
466,188,3,890284766
474,528,5,887923924
259,185,4,874724781
49,1080,4,888066734
200,495,3,884129092
26,316,3,891349122
321,61,5,879441128
463,950,3,877385590
157,255,3,886889876
249,283,5,879572600
453,73,4,888206132
49,561,2,888067460
442,873,2,883388120
10,357,5,877889186
303,198,4,879467413
56,781,4,892677147
293,290,2,888905198
291,412,3,875086669
151,939,4,879524514
463,225,3,877385489
303,324,3,879466065
450,204,4,882377590
405,654,2,885548579
24,300,4,875245985
22,515,5,878887869
363,431,2,891495301
23,629,4,874786098
466,265,3,890285159
104,1115,4,888465263
313,8,3,891014551
447,180,5,878855989
115,7,5,881171982
62,866,2,879373195
394,288,4,880886919
130,658,5,875802173
91,495,4,891439171
6,200,3,883602422
101,111,2,877136686
91,614,4,891439018
347,118,4,881652710
305,904,4,886307860
7,556,3,891352659
378,559,4,880056735
279,367,3,875309861
244,86,4,880605896
391,89,3,877399380
342,209,5,875319554
391,200,5,877399269
266,268,4,892256828
276,86,3,874791101
472,931,2,883904681
311,323,3,884364139
10,162,4,877892210
324,879,4,880575234
286,597,3,876522360
276,396,4,874792118
396,595,3,884646467
267,128,5,878972170
318,405,2,884494797
454,51,2,888267158
70,496,4,884064545
450,904,5,889568507
316,199,3,880853598
416,1521,3,892440206
474,176,5,887923972
10,161,4,877892050
308,209,4,887737686
389,484,5,880087073
198,959,3,884209264
436,1061,3,887771997
457,825,5,882553112
435,381,4,884133585
226,405,4,883889507
327,405,2,887745589
186,306,4,891717690
326,174,4,879874825
334,877,3,891544264
454,315,4,888015651
455,20,3,879109594
158,659,5,880134947
239,443,5,889181015
435,382,3,884131949
308,408,5,887738268
267,189,4,878971874
133,308,4,890588639
268,654,5,875309718
373,286,3,877098042
397,896,4,889760725
389,410,3,879916238
175,64,5,877107552
472,689,4,883903273
454,310,4,881958464
11,659,5,891904920
116,879,2,876452094
474,518,4,887926633
189,44,4,893266376
342,1014,1,874984531
13,770,4,882397581
44,143,4,878347392
293,491,4,888905923
332,182,5,888098088
303,223,4,879466742
323,475,3,878739393
429,415,3,882386785
407,1188,2,876345492
438,269,4,879867960
37,92,4,880930072
374,1014,1,880394138
45,225,4,881014070
405,793,1,885547313
195,558,3,890589408
178,300,5,882823301
454,174,4,888266643
315,178,4,879799486
416,723,4,886318827
177,161,3,880130915
212,527,5,879303892
411,88,3,891035761
114,89,5,881260024
175,661,4,877107432
363,631,1,891497440
81,100,3,876533545
364,988,2,875931561
457,546,2,882393860
119,294,1,892564313
361,66,4,879441075
56,483,4,892682889
44,1,4,878341315
99,92,4,885680837
269,488,4,891448926
405,1479,1,885547735
445,50,2,891199715
406,42,5,879445936
333,294,3,891045496
359,408,5,886453239
468,39,3,875296309
346,110,2,875266064
102,201,2,888803051
407,2,4,875553509
58,496,2,891611593
42,729,3,881108345
270,584,5,876955067
246,41,2,884923811
16,948,3,877717397
449,293,4,879958803
351,288,3,879481550
450,526,4,882396245
201,379,3,884114813
174,238,5,890168700
398,435,5,875717106
447,91,4,878856549
393,540,3,889731753
371,234,5,877487691
436,537,4,887769471
388,678,4,886442062
363,1512,1,891494754
308,186,4,887738152
280,1297,4,891702230
90,193,4,891383752
18,65,5,880130333
435,313,5,884268770
83,580,4,883869630
222,229,3,878184315
454,164,3,881960265
256,225,4,882152605
87,38,5,879875940
99,751,4,885678397
254,1470,2,886474650
295,181,4,879517860
463,24,3,877385731
354,958,4,891218271
314,595,3,877886375
194,376,2,879528752
478,122,2,889397778
455,334,3,892230883
395,237,4,883764974
2,111,4,888551853
416,480,5,893213918
189,499,4,893265596
222,63,3,878183713
32,222,3,883717600
82,111,4,876311423
347,70,2,881654428
112,301,3,884992566
130,450,2,878537602
452,69,5,875275699
308,48,4,887736880
201,288,4,884110887
387,463,4,886483526
435,616,2,884133284
271,196,4,885848886
455,531,3,879111291
65,393,4,879217881
456,22,4,881373573
271,87,3,885848802
392,99,5,891038433
102,338,2,887051723
378,91,3,880331510
463,242,2,889935629
421,89,5,892241362
418,302,2,891282551
159,260,2,893255969
259,147,4,888630664
301,824,3,882075055
270,50,5,876954004
378,176,4,880046362
43,290,4,884029192
374,24,3,880393553
346,273,4,874948783
235,191,4,889654971
18,79,4,880131450
260,748,4,890618198
249,175,4,879572106
279,532,1,875298597
95,98,4,879197385
354,419,4,891217755
279,274,3,875296792
357,1047,4,878951691
147,313,4,885593965
354,638,4,891217547
424,14,4,880859552
198,693,3,884207734
208,97,4,883108797
447,288,4,878855082
437,162,4,880141129
246,393,3,884922627
15,308,5,879455334
160,182,5,876770311
128,172,3,879967248
253,328,4,891627790
370,322,3,879434308
13,563,1,882397039
397,174,5,885349999
222,475,4,877563252
232,76,3,888550060
421,466,4,892241459
387,473,4,886481033
250,331,3,878089033
305,582,4,886323506
72,147,5,880037702
85,529,3,879827935
435,82,5,884132100
152,234,4,882474970
59,205,3,888204260
354,513,5,891217782
311,23,3,884364570
301,73,4,882075962
123,9,5,879873726
296,191,5,884197193
272,514,5,879455254
395,313,3,883762135
13,478,4,884538571
179,321,1,892151331
254,94,3,887347350
435,52,5,884132403
70,150,3,884065247
460,297,3,882912342
474,661,4,887925620
354,707,4,891217633
276,951,3,874792969
480,190,5,891208265
165,500,3,879525832
434,369,4,886724972
360,23,5,880356240
119,710,4,886177162
38,742,5,892430001
21,17,4,874951695
441,25,3,891036306
453,566,3,877561593
377,268,3,891295937
327,559,2,887746328
181,681,1,878961474
6,494,4,883601713
474,52,4,887925751
178,176,4,882826782
445,886,3,891035539
11,228,3,891905824
171,262,4,891034641
255,100,3,883216358
7,97,5,891351201
65,365,3,879216672
417,484,4,879647380
472,977,3,875979317
250,271,4,883263374
219,616,5,889403435
158,798,4,880134815
92,704,3,875812121
249,53,4,879572760
263,300,3,891297330
116,1226,2,876454090
384,989,4,891273905
99,275,1,888469419
95,892,3,882803890
370,514,4,879434969
232,150,3,891565095
152,783,4,884018961
15,303,3,879455080
373,715,2,877105075
42,1042,3,881109325
342,133,4,874984207
23,175,5,874785526
226,25,4,883890235
385,136,3,879442402
75,1028,4,884050590
379,100,5,880524541
216,1218,3,881428365
429,153,4,882385090
44,591,4,878341315
148,69,5,877019101
31,340,3,881547788
343,137,4,876402941
158,570,3,880134445
458,496,3,886398289
94,629,4,891721286
479,680,3,887064404
403,7,5,879785867
151,69,4,879524368
426,606,5,879442044
230,418,5,880484937
303,90,4,879485111
181,813,2,878962279
269,821,1,891450427
276,1079,2,874787300
95,447,2,880572166
49,1028,2,888069304
145,635,4,875272349
332,1315,2,887916623
151,476,3,879543423
7,135,5,891351547
452,502,2,885817844
417,765,3,879649632
270,26,5,876954995
437,191,4,880140726
95,140,3,879199014
419,306,5,879435242
200,841,3,876042556
373,1078,3,877105451
92,826,2,886443534
357,744,5,878951653
429,32,4,882386309
352,89,5,884289693
425,288,5,878737512
445,150,2,890987617
293,578,2,888907913
429,1014,3,882386333
405,574,1,885546724
102,993,2,883748352
118,1079,4,875385442
454,1454,2,888266907
422,50,4,875129911
110,55,3,886988449
276,1083,3,877934891
380,736,4,885478780
130,555,4,888211930
432,405,4,889416490
254,498,4,886472115
43,1054,3,884029658
457,79,5,882396869
394,39,4,880888501
436,715,4,887770668
22,85,5,878886989
398,182,4,875657802
381,656,4,892696471
59,201,4,888204260
365,315,4,891303384
385,185,5,880870205
392,199,5,891038466
328,1112,4,885049459
380,416,2,885480239
391,64,5,877399746
42,443,3,881108093
2,258,3,888549961
417,358,2,879649763
342,15,3,875318154
102,671,3,888803002
343,559,3,876406822
292,153,4,881105587
200,280,4,884127798
412,288,4,879716566
389,401,3,880088578
334,969,4,891628832
366,98,5,888857750
124,209,3,890399902
56,423,5,892737191
454,945,3,881960083
178,1315,4,882824291
429,806,2,882384950
115,121,3,881170065
264,774,2,886122446
87,167,4,879876703
54,272,5,890608175
280,31,4,891701344
464,269,5,878354626
173,331,4,877557028
380,1404,2,885478646
457,949,3,882549287
351,327,5,883356684
465,50,4,883530778
193,73,3,889127237
430,744,3,877225965
279,809,3,891208945
292,7,3,881104068
452,609,4,875562374
401,280,2,891032607
479,228,4,879461060
249,273,4,879640284
205,300,3,888284245
286,394,5,877534771
180,658,5,877355598
84,15,4,883449993
452,467,3,885491030
425,491,2,890347047
204,300,3,892388900
456,568,2,881374246
321,529,4,879440342
43,496,5,883955605
344,972,4,884901503
320,566,3,884749384
141,1244,3,884585364
363,699,2,891495850
378,280,2,880044489
405,400,1,885549044
380,58,2,885479355
416,496,5,893212572
484,235,2,881450160
343,117,2,876403121
144,847,4,888104063
127,750,1,884363851
454,507,3,881960265
239,162,5,889179131
246,138,1,884923715
326,705,3,879875399
94,510,5,885873089
484,550,4,891195390
409,489,5,881107817
201,950,3,884140610
240,272,5,885775536
416,930,3,878878814
268,227,4,875310824
274,846,2,878946204
60,97,3,883326215
59,9,4,888203053
246,652,5,884921033
301,94,4,882079172
172,612,3,875537964
486,846,2,879875154
405,302,4,885544635
187,735,4,879465532
48,483,5,879434607
442,546,3,883390574
140,294,3,879013651
87,100,5,879876488
357,280,5,878951831
193,412,3,889127787
198,403,4,884209353
484,70,5,891195036
389,630,3,880087389
468,209,5,875296309
94,419,3,891721615
407,399,3,876342618
292,24,4,881104481
387,4,3,886482969
461,682,1,885355705
250,844,4,878090414
398,1126,4,875722533
83,66,4,880307898
451,262,1,879012647
138,518,4,879024327
60,661,4,883326808
445,1187,3,891200137
236,523,2,890116221
450,523,5,882371904
391,205,5,877399337
332,1011,3,887938631
274,762,5,878945610
332,298,4,887916575
290,434,4,880474422
455,343,4,882141285
276,1006,3,874787353
389,497,4,879991461
334,1313,4,891544407
457,237,4,882393712
323,121,3,878739618
276,653,5,874795729
465,198,2,883532119
297,508,4,874955210
341,358,1,890758050
293,416,4,888907575
200,546,3,884127745
177,806,4,880131216
387,603,4,886480548
13,800,1,882397067
246,211,4,884922605
326,608,4,879875930
417,928,3,879646821
177,654,4,880131106
405,625,3,885548836
447,133,4,878856052
407,1230,2,876342822
484,195,5,891195349
360,744,4,880355066
327,746,3,887818992
200,826,4,876042556
6,165,5,883600747
474,180,5,887924028
60,181,4,883326754
11,259,3,891902270
330,699,5,876547032
244,581,4,880607903
467,50,4,879532385
267,364,2,878974460
346,431,5,874950616
374,151,3,880393811
102,56,3,888801360
269,357,5,891447773
425,241,2,878738548
405,671,2,885548330
417,421,4,879647561
7,192,4,891352010
295,229,4,879519010
359,7,5,886453325
413,181,5,879969591
46,125,4,883616284
406,430,4,879445430
183,216,4,891479033
425,204,4,890347138
125,294,4,892835778
128,191,4,879967080
183,212,4,891467870
408,319,5,889679947
474,134,4,887923972
234,182,3,892078567
346,616,1,874948890
23,597,3,874785024
453,7,5,877562135
262,423,4,879793854
253,156,3,891628614
345,170,5,884902317
334,230,4,891548808
110,402,4,886988293
453,456,3,877552540
362,323,2,885019651
387,233,3,886483151
210,154,4,887730341
399,407,3,882341644
465,474,3,883531246
60,121,4,883327664
326,38,3,879877005
356,315,4,891405619
367,218,4,876689962
435,1109,3,884132643
287,200,4,875335237
77,201,4,884752785
164,258,5,889401221
452,805,4,875562441
184,402,3,889910013
193,274,3,889126272
268,402,1,875745231
417,101,3,879649001
95,183,5,879197329
54,7,4,880935294
429,193,4,882385267
264,222,5,886122577
480,175,3,891208356
7,447,5,891350900
450,685,4,882374134
267,176,5,878971874
458,48,4,886396192
370,435,3,879434999
58,176,4,884304936
258,258,2,885700811
253,523,4,891628501
276,1245,3,874787091
279,712,5,875312339
416,176,4,876699652
268,100,3,875742316
249,742,3,879640241
294,472,3,889242370
200,451,4,884129006
339,233,1,891036503
411,304,3,891034982
156,357,4,888185677
186,106,2,879023242
451,322,4,879012510
279,990,1,875249134
296,521,4,884197091
417,748,4,879646785
339,257,4,891033710
249,583,4,879640918
5,135,4,875637536
330,238,5,876546323
254,400,3,886475790
405,653,1,885548579
480,183,4,891208651
206,361,1,888180082
30,258,5,885941156
442,44,2,883391146
410,898,3,888627138
94,1091,3,891722306
378,423,4,880056287
295,217,4,879517705
253,182,3,891628374
254,133,5,886473158
467,150,4,879532385
312,488,5,891698334
185,690,4,883526267
82,514,4,878769442
130,746,5,876252012
409,321,2,881104837
372,23,5,876869701
62,230,2,879375738
354,1017,3,891216896
308,123,3,887738619
237,705,3,879376487
342,28,2,875319383
409,97,5,881109216
157,50,4,886890541
99,619,4,885679091
446,748,2,879787149
196,66,3,881251911
387,273,4,886481151
143,272,4,888407586
372,185,5,876869445
312,428,3,891698424
151,466,5,879528496
484,300,4,887519214
316,170,4,880853810
23,202,3,874785165
214,708,4,891544152
20,498,3,879669001
296,257,5,884196921
178,274,4,882824253
354,173,3,891217394
405,1240,1,885549192
487,1044,3,884051761
459,978,2,879563435
280,232,3,891701649
130,472,4,876251072
254,313,5,886470465
429,24,3,882386309
348,225,3,886523645
60,144,4,883325944
286,285,1,879781450
194,197,4,879522021
361,525,4,879441253
279,660,4,875313473
428,301,4,885943782
458,925,3,886395166
354,387,4,891307180
450,478,5,887835272
304,313,5,884968415
458,517,4,886398289
234,48,2,892334107
263,100,5,891298453
387,223,5,886479771
463,410,1,890530286
92,356,3,875813171
145,800,2,875272349
198,1142,5,884205114
447,174,5,878856052
213,685,3,878870987
298,864,3,884183912
487,56,4,883528441
391,31,2,877399659
269,51,2,891451111
403,866,4,879786294
194,135,3,879521474
385,151,2,879440127
303,12,4,879466937
262,660,4,879794419
222,80,2,881060155
143,333,5,888407708
286,251,5,876521678
280,388,2,891702486
407,684,3,875045268
345,11,4,884992337
416,338,3,880159023
429,611,4,882385593
416,204,5,893213404
301,588,5,882077055
65,50,5,879217689
378,326,3,892382865
344,509,4,889814195
429,56,4,882384683
159,294,4,884026788
334,346,5,891544209
387,1240,5,886483620
401,202,4,891033319
305,748,3,886308147
373,161,4,877105005
227,288,2,879035072
194,633,3,879521254
457,727,4,882396832
276,426,3,874793092
393,48,2,889728177
13,523,4,882141306
303,216,5,879466604
291,285,4,874833746
393,172,5,887745883
145,380,3,885557699
287,845,5,875334587
437,89,2,880140101
185,181,4,883524475
279,234,2,875654542
448,292,4,891888178
417,81,5,879647196
363,566,3,891496439
334,277,3,891544904
26,151,3,891372429
373,132,3,877106940
399,809,3,882352357
75,756,2,884050309
62,273,4,879371980
102,185,3,888802940
184,127,5,889907396
236,210,2,890118153
85,393,4,879828967
427,1296,5,879701225
55,117,3,878176047
468,69,4,875291570
195,127,5,875771441
7,91,3,891353860
152,215,5,880149882
381,493,4,892697111
72,443,3,880037418
464,482,5,878355258
339,484,5,891032495
474,484,5,887925751
54,25,4,880936500
455,255,2,884027240
392,180,5,891038371
222,679,2,881059678
378,226,3,880332831
361,813,4,879440475
416,997,3,876699526
289,254,1,876790734
336,122,5,877757134
59,276,5,888203095
234,980,2,891227851
457,370,3,882396133
85,416,3,882994912
387,735,2,886484012
373,1087,1,877104086
327,2,2,887820385
394,132,4,880887000
152,410,4,882478038
291,581,5,874834827
207,993,3,877879206
466,349,2,890283636
456,710,3,881374649
7,588,4,891352261
429,128,3,882386424
45,762,4,881013563
398,154,2,875718614
400,321,4,885676452
151,525,4,879528570
5,449,2,875636099
429,134,5,882385728
416,328,5,893213644
38,84,5,892430937
417,7,3,879646260
94,225,3,891722646
120,15,4,889490244
5,226,3,875635962
411,258,4,892845634
435,63,2,884133757
95,180,3,880570852
343,1067,3,876403078
323,479,4,878739801
451,683,1,879012470
187,663,3,879465242
76,216,4,875028624
92,1040,3,876175658
222,209,4,878181457
377,7,4,891299010
13,824,3,886302261
437,131,5,880140787
97,1,4,884238911
455,508,4,882141385
144,242,4,888103444
381,1407,3,892697314
454,378,3,888267128
471,596,1,889827881
87,780,4,879877173
458,321,3,889323855
303,517,5,879484480
20,588,4,879669120
28,164,4,881960945
113,328,5,875076044
1,68,4,875072688
332,293,4,887916624
343,79,4,876406144
456,447,3,881374332
58,692,2,884305123
345,1226,3,884994592
332,12,5,888098205
305,690,4,886307828
130,469,5,876251693
96,174,5,884403020
212,199,5,879303831
354,154,4,891217897
177,12,5,880130825
435,225,3,884134076
417,1215,2,879646712
416,53,2,876699946
95,91,5,880573288
454,153,3,888267521
314,761,4,877889073
430,436,4,877226365
153,294,2,881370859
416,1041,3,886319408
487,280,5,883444860
179,302,4,892151173
21,872,2,874950889
269,197,5,891447961
102,672,1,888803148
94,401,4,891722678
320,586,3,884749412
250,235,2,878089786
409,709,4,881108496
222,651,4,878184290
487,455,2,883444252
304,286,1,884967017
238,926,3,883576543
270,546,4,876954484
65,660,5,879216880
327,484,3,887745303
279,396,3,875314231
322,196,4,887314352
416,123,4,876697205
271,118,3,885848132
222,367,2,878181563
462,358,1,886365638
471,477,5,889827918
426,478,4,879442785
389,95,3,880165832
188,226,3,875074266
280,161,4,891701249
332,257,4,887916575
327,22,4,887744167
354,955,3,891307180
106,12,4,881451234
55,181,4,878176237
464,358,3,878354680
35,261,3,875459046
13,463,5,882140318
207,224,3,884386473
303,95,5,879484480
21,680,1,874950972
200,1219,3,884130289
481,318,1,885828807
13,327,3,881515521
422,293,3,875130027
406,769,1,879793011
429,436,4,882386171
38,445,2,892429399
42,173,5,881107220
87,62,5,879875996
328,198,3,885045844
115,183,5,881171488
339,383,1,891036834
354,275,4,891216526
431,988,2,877844657
447,591,4,878855139
119,1052,4,886177162
431,322,4,877844559
62,431,2,879374969
326,485,5,879875483
346,157,3,874950966
439,257,4,882893737
399,98,4,882342894
91,612,4,891439471
450,177,4,887136369
130,769,3,880396541
234,470,2,892335797
166,984,5,886397802
83,717,4,880307339
276,473,4,874786831
389,1147,4,879991387
13,672,1,882396914
463,311,4,889936814
293,742,2,888904927
391,60,5,877399746
333,255,3,891045624
405,1139,1,885546859
324,248,5,880575493
79,19,5,891271792
385,1012,3,879440211
379,89,4,880525424
450,742,4,882396564
280,746,4,891701148
327,151,4,887745871
487,470,5,883530409
405,947,1,885548048
11,56,4,891904949
389,80,3,880614254
487,474,4,883445752
365,342,2,891303614
164,845,3,889402071
23,294,1,876785901
311,483,4,884364437
270,928,4,876956137
361,59,4,879440652
18,476,3,880132399
72,134,5,880037793
429,367,3,882386485
151,286,5,879523838
450,1044,4,887139844
291,5,5,874834799
135,98,5,879857765
394,655,5,880888313
264,702,4,886123531
339,1017,5,891033567
354,100,5,891216656
103,1089,1,880420178
280,162,3,891701431
44,98,2,878347420
465,477,4,883530742
14,12,5,890881216
293,313,4,888904004
456,231,2,881375226
314,1210,4,877889861
423,977,1,891395787
417,1018,3,879649247
334,333,4,891544233
173,269,4,877556626
405,655,5,885545401
90,709,5,891383752
471,99,2,889827918
279,398,4,875310764
18,735,4,880130582
435,123,2,884133509
373,1147,4,877104115
346,29,4,875264137
450,509,4,882398567
401,157,3,891033582
472,118,4,875979082
303,800,3,879485352
399,265,3,882342776
230,515,5,880484567
416,366,4,886318128
325,174,2,891478006
268,780,3,875743929
343,23,5,876404499
313,192,3,891015011
87,575,3,879877208
474,100,5,887915413
486,15,3,879875278
469,484,5,879524062
178,318,5,882826982
92,1073,5,875653271
130,54,5,876251895
112,879,4,884992566
11,716,3,891905058
454,607,2,888267315
205,286,2,888284245
295,660,5,879518143
416,443,5,893213549
311,622,3,884364437
463,100,4,877385237
401,528,5,891033442
461,321,3,885355757
418,315,2,891282521
451,319,2,879012510
92,294,3,875640679
432,123,3,889416312
343,238,4,876404647
38,70,5,892432424
224,1221,3,888082742
472,756,4,875978922
381,526,4,892696831
141,815,4,884585070
307,215,4,879283036
334,95,3,891548069
454,746,2,881959778
149,323,2,883512928
474,474,5,887923789
229,245,3,891632385
85,258,4,882812472
458,591,3,886394730
10,50,5,877888545
325,211,3,891478627
463,10,1,890453075
151,137,5,879528754
473,813,3,878157427
409,162,4,881109264
457,12,5,882397666
412,70,4,879717449
393,1074,3,889730296
457,4,4,882397829
97,919,5,884239616
130,1267,4,875217265
269,528,4,891447593
280,56,5,891702544
405,1566,1,885546248
112,269,3,884992651
58,11,5,884305019
226,174,4,883889186
196,257,2,881251577
293,809,2,888908117
352,195,4,884289693
272,193,4,879455254
340,946,5,884991647
450,89,5,882371311
451,1392,1,879012812
243,1,4,879987239
393,391,3,889731703
244,66,4,880607683
402,25,4,876266926
468,544,3,875280417
276,1031,2,874793035
7,231,3,892132885
328,553,3,885048235
389,8,4,880086755
468,405,2,875280462
171,887,4,891034835
65,185,4,879218449
178,846,3,882824467
452,185,5,875264355
416,1139,3,886318768
458,410,1,886394778
435,245,2,884130810
398,158,3,875738202
85,506,4,886282959
21,547,2,874951292
405,49,1,885547407
461,1006,5,885355890
178,764,3,888514648
381,657,4,892696831
484,554,4,891195565
425,447,3,878738854
28,670,4,881961600
346,173,3,874948475
244,200,5,880606698
286,1105,5,884583549
181,1085,1,878962623
459,181,4,879562939
269,1135,2,891448456
362,302,5,885019260
401,237,3,891032367
101,845,3,877136302
72,229,1,880037307
464,300,4,878354626
152,1041,5,882477572
198,871,1,884205277
15,455,1,879455914
84,111,4,883453108
346,259,2,886273426
128,328,2,879966406
458,330,3,889324461
222,282,4,877563227
222,121,3,877564031
11,211,3,891905003
405,648,1,885547124
1,176,5,876892468
423,327,2,891394673
478,151,5,889388038
96,42,1,884403214
268,120,2,875743282
65,294,4,879217320
373,366,4,877105857
312,70,5,891699398
89,187,5,879461246
429,826,3,882387139
78,1047,1,879634199
334,89,4,891545898
393,418,3,887746207
311,768,2,884365889
18,416,5,880131144
18,4,3,880132150
96,7,5,884403811
446,883,3,879786837
445,504,3,890988206
296,357,5,884197068
42,385,5,881108147
109,211,5,880578230
141,121,4,884585071
442,26,3,883388576
405,772,1,885546379
276,942,4,889174904
398,134,3,875658898
387,209,5,886480206
151,382,4,879528754
58,645,5,884304838
486,823,4,879875347
318,238,3,884497359
212,423,4,879304010
179,917,3,892151231
299,1006,4,878192804
348,409,4,886523710
235,655,4,889655550
84,1028,3,883452155
426,191,4,879442128
328,380,3,885047737
122,193,4,879270605
404,243,3,883790465
391,328,3,877398552
23,14,4,874784440
90,875,1,891382612
59,232,3,888206485
16,216,5,877722736
227,294,3,879035431
130,501,5,875801716
493,222,3,884130416
429,89,4,882385168
450,29,3,887661438
468,742,3,875280310
486,1014,3,879874784
380,1045,3,885479799
7,201,2,891351471
435,50,5,884132515
281,333,3,881200457
405,1210,1,885548670
308,82,4,887738470
407,660,3,876338986
298,483,5,884125441
301,550,3,882078040
313,25,2,891016757
195,59,3,888737346
188,629,4,875073246
444,300,4,891979402
24,238,5,875323274
216,182,4,883981859
54,24,1,880937311
128,942,5,879968742
425,379,2,878738887
125,323,3,892836124
403,127,4,879786221
288,544,5,886892241
484,25,3,881449561
399,174,3,882342187
407,4,4,876340144
235,1021,5,889656090
60,195,4,883326086
389,152,4,880087647
350,133,5,882346900
299,191,4,878192039
451,260,5,879012580
14,920,4,880929745
1,166,5,874965677
452,597,5,885816916
405,1589,1,885549745
128,838,5,879968164
158,546,3,880132719
379,405,3,883156925
387,64,3,886480206
279,10,4,875295838
152,120,2,880149686
189,1400,3,893265684
387,1128,4,886481033
60,385,4,883327799
60,665,4,883326893
336,1037,1,877757550
311,465,4,884365406
348,107,4,886523813
437,466,2,881001121
280,925,4,891701723
234,183,4,892079585
487,939,3,883446757
459,846,4,879563435
468,507,5,875295412
293,3,2,888905399
453,412,2,877553302
416,259,2,885114559
419,286,4,879435190
59,781,4,888206605
468,294,3,875279153
393,409,4,887745258
330,864,4,876544278
403,240,1,879786084
43,25,5,875975656
378,117,3,880044419
318,213,4,884497031
254,1443,4,887347382
68,258,5,876973692
346,89,4,874948513
123,197,5,879872066
406,453,2,880132319
451,875,2,879012721
343,144,4,876405004
1,138,1,878543006
490,1,3,875427148
436,102,4,887770588
490,333,3,875427021
458,939,4,886398187
352,692,3,884290361
407,859,3,876348639
416,423,4,878880195
264,269,5,886121456
489,1293,5,891446623
37,665,3,880916046
249,210,3,879641305
424,683,3,880859084
98,168,2,880498834
213,286,3,878870598
92,231,3,875654732
384,878,4,891274962
266,285,4,892257940
328,241,5,885047252
268,384,3,875743868
15,306,5,879455165
213,175,4,878955599
394,154,3,880887152
52,471,4,882922562
445,475,5,891200869
193,269,4,889123086
465,481,4,883529984
115,357,5,881171982
